Sample_code;Project;Cruise_year;Cruise_number;Station_event_code;Station_number;Sampling_tool;Sampling_tool_serial_id;Core_code;Slice_interval_from_cm;Slice_interval_to_cm;Longitude;Latitude;Position_info;Depth;Batch_code;Naphthalene_µg/kg;2-Methylnaphthalene_µg/kg;1-Methylnaphthalene_µg/kg;Biphenyl_µg/kg;C2-Naphthalenes_µg/kg;2,6-Dimethylnaphthalene_µg/kg;1,3-Dimethylnaphthalene_µg/kg;2,3-Dimethylnaphthalene_µg/kg;1,4-Dimethylnaphthalene_µg/kg;C3-Naphthalenes_µg/kg;Acenaphthylene_µg/kg;Acenaphthene_µg/kg;Dibenzofuran_µg/kg;1,3,7-Trimethylnaphthalene_µg/kg;2,3,5-Trimethylnaphthalene_µg/kg;1,2,3-Trimethylnaphthalene_µg/kg;1,4,6,7-Tetramethylnaphthalene_µg/kg;1,2,5,6-Tetramethylnaphthalene_µg/kg;Fluorene_µg/kg;1-Methylfluorene_µg/kg;Dibenzothiophene_µg/kg;Phenanthrene_µg/kg;Anthracene_µg/kg;C1-Phenanthrenes_µg/kg;C2-Phenanthrenes_µg/kg;C3-Phenanthrenes_µg/kg;C1-Dibenzothiophenes_µg/kg;C2-Dibenzothiophenes_µg/kg;C3-Dibenzothiophenes_µg/kg;4-Methyldibenzothiophene_µg/kg;3-Methylphenanthrene_µg/kg;2-Methylphenanthrene_µg/kg;9-Methylphenanthrene_µg/kg;1-Methylphenanthrene_µg/kg;4-Ethyldibenzothiophene_µg/kg;3,6-Dimethylphenanthrene_µg/kg;4-Propyldibenzothiophene_µg/kg;(1,5+1,7)-Dimethylphenanthrenes_µg/kg;1,5-Dimethylphenanthrene_µg/kg;1,7-Dimethylphenanthrene_µg/kg;1,2-Dimethylphenanthrene_µg/kg;2,6,9-Trimethylphenanthrene_µg/kg;1,2,6-Trimethylphenanthrene_µg/kg;(1,2,5+1,2,7)-Trimethylphenanthrenes_µg/kg;1,2,7-Trimethylphenanthrene_µg/kg;1,2,6,9-Tetramethylphenanthrene_µg/kg;Fluoranthene_µg/kg;Pyrene_µg/kg;Benz[a]anthracene_µg/kg;Chrysene_µg/kg;1-Methylchrysene_µg/kg;6-Ethylchrysene_µg/kg;6-Propylchrysene_µg/kg;Benzo[b,j,k]fluoranthenes_µg/kg;Benzo[b]fluoranthene_µg/kg;Benzo[k]fluoranthene_µg/kg;Benzo[j]fluoranthene_µg/kg;Benzo[e]pyrene_µg/kg;Benzo[a]pyrene_µg/kg;Perylene_µg/kg;Indeno[1,2,3-cd]pyrene_µg/kg;Dibenz[a,h]anthracene_µg/kg;Benzo[ghi]perylene_µg/kg;THC_mg/kg;BDE_28_µg/kg;BDE_35_µg/kg;BDE_75_µg/kg;BDE_49_µg/kg;BDE_71_µg/kg;BDE_49+BDE_71_µg/kg;BDE_47_µg/kg;BDE_66_µg/kg;BDE_77_µg/kg;BDE_100_µg/kg;BDE_119_µg/kg;BDE_99_µg/kg;BDE_118_µg/kg;BDE_85_µg/kg;BDE_154_µg/kg;BDE_153_µg/kg;BDE_138_µg/kg;BDE_183_µg/kg;BDE_181_µg/kg;BDE_190_µg/kg;BDE_207_µg/kg;BDE_203_µg/kg;BDE_196_µg/kg;BDE_205_µg/kg;BDE_195_µg/kg;BDE_206_µg/kg;BDE_209_µg/kg;PCB_28_µg/kg;PCB_31_µg/kg;PCB_52_µg/kg;PCB_101_µg/kg;PCB_105_µg/kg;PCB_118_µg/kg;PCB_138_µg/kg;PCB_153_µg/kg;PCB_156_µg/kg;PCB_180_µg/kg;p,p'-DDD_µg/kg;p,p'-DDE_µg/kg;p,p'-DDT_µg/kg;HCB_µg/kg;α-HCH_µg/kg;β-HCH_µg/kg;γ-HCH_µg/kg;trans-Nonachlor_µg/kg;Dieldrin_µg/kg;Siloxane_D4_µg/kg;Siloxane_D5_µg/kg;Siloxane_D6_µg/kg;SCCP_µg/kg;MCCP_µg/kg;LCCP_µg/kg;TEP_µg/kg;TCEP_µg/kg;TPrP_µg/kg;TCIPP_µg/kg;TiBP_µg/kg;TiBP+TnBP_µg/kg;BdPhP_µg/kg;TPHP_µg/kg;DBPhP_µg/kg;TnBP_µg/kg;TDCIPP_µg/kg;TBOEP_µg/kg;TCP_µg/kg;EHDP_µg/kg;TEHP_µg/kg;TXP_µg/kg;TIPPP_µg/kg;TTBPP_µg/kg;2-IPPDPP_µg/kg;4-IPPDPP_µg/kg;B4IPPPP+isomerer_µg/kg;4-tert-Octylphenol_µg/kg;4-tert-Octylphenol_monoethoxylate_µg/kg;4-tert-Octylphenol_diethoxylate_µg/kg;4-Nonylphenol_µg/kg;4-Nonylphenol_monoethoxylate_µg/kg;4-Nonylphenol_diethoxylate_µg/kg;Bisphenol_A_µg/kg;PFOSA_µg/kg;PFBS_µg/kg;PFPS_µg/kg;PFHxS_µg/kg;PFHpS_µg/kg;brPFOS_µg/kg;linPFOS_µg/kg;PFOS_µg/kg;PFNS_µg/kg;PFDcS_µg/kg;PFHxA_µg/kg;PFHpA_µg/kg;PFOA_µg/kg;PFNA_µg/kg;PFDcA_µg/kg;PFUnDA_µg/kg;PFDoA_µg/kg;PFTriA_µg/kg;PFTeA_µg/kg;4:2_FTS_µg/kg;6:2_FTS_µg/kg;8:2_FTS_µg/kg;Dibromoaldrin_µg/kg;Dechlorane_601_µg/kg;Dechlorane_602_µg/kg;Dechlorane_603_µg/kg;Dechlorane_604_µg/kg;Dechlorane_plus_syn_µg/kg;Dechlorane_plus_anti_µg/kg
2007105R87MC06B_02-03;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;2;3;20.337;71.300;2;-240.19;2013-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<0.03;<0.03;<0.03;<0.03;<0.03;;0.06;0.04;0.06;<0.03;<0.03;<0.03;<0.03;<0.03;<0.03;<0.03;<0.03;0.03;0.04;<0.03;<0.03;<0.03;<0.03;<0.03;<0.03;<0.03;<0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_04-05;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;4;5;20.337;71.300;2;-240.19;2011-4;3.0;;2.9;;;1.4;2.7;;<0.5;;<0.5;<0.5;;0.60;<0.5;<0.5;<0.5;0.60;0.90;;<0.5;3.4;<0.5;;;;;;;<0.5;0.80;1.2;1.2;0.70;<0.5;<0.5;<0.5;1.5;;;<0.5;<0.5;<0.5;0.70;;<0.5;0.90;1.6;0.70;7.1;<0.5;<0.5;<0.5;;4.7;0.80;4.7;1.7;0.50;1.8;0.60;<0.5;0.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_06-07;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;6;7;20.337;71.300;2;-240.19;2011-4;2.7;;2.4;;;0.70;2.3;;<0.5;;<0.5;<0.5;;0.50;<0.5;<0.5;<0.5;0.60;0.70;;<0.5;2.9;<0.5;;;;;;;<0.5;0.70;1.1;1.0;0.60;<0.5;<0.5;<0.5;1.4;;;<0.5;<0.5;<0.5;0.60;;<0.5;0.60;0.60;0.50;5.5;<0.5;<0.5;<0.5;;4.2;0.70;4.4;1.9;<0.5;1.8;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_08-09;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;8;9;20.337;71.300;2;-240.19;2011-4;2.1;;2.1;;;1.0;2.0;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;0.60;;<0.5;2.5;<0.5;;;;;;;<0.5;0.60;1.0;0.90;0.50;<0.5;<0.5;<0.5;1.1;;;<0.5;<0.5;<0.5;<0.5;;<0.5;0.50;0.50;<0.5;4.9;<0.5;<0.5;<0.5;;3.9;0.70;4.3;2.3;<0.5;2.2;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_10-11;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;10;11;20.337;71.300;2;-240.19;2011-4;2.2;;1.8;;;0.90;1.8;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;0.60;;<0.5;2.3;<0.5;;;;;;;<0.5;0.50;0.90;0.80;<0.5;<0.5;<0.5;<0.5;1.0;;;<0.5;<0.5;<0.5;<0.5;;<0.5;0.70;1.6;<0.5;3.8;<0.5;<0.5;<0.5;;4.3;1.0;4.9;2.9;<0.5;2.4;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_12-13;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;12;13;20.337;71.300;2;-240.19;2011-4;1.7;;1.5;;;0.70;1.4;;<0.5;;<0.5;0.60;;<0.5;<0.5;<0.5;<0.5;<0.5;0.60;;<0.5;2.5;<0.5;;;;;;;<0.5;0.60;1.0;0.90;0.60;<0.5;<0.5;<0.5;1.1;;;<0.5;<0.5;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;3.6;<0.5;<0.5;<0.5;;10;1.8;12;6.8;<0.5;4.3;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_14-15;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;14;15;20.337;71.300;2;-240.19;2011-4;1.9;;1.5;;;0.70;1.6;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;0.60;;<0.5;2.3;<0.5;;;;;;;<0.5;0.50;0.90;0.80;<0.5;<0.5;<0.5;<0.5;0.90;;;<0.5;<0.5;<0.5;<0.5;;<0.5;0.70;1.5;<0.5;3.7;<0.5;<0.5;<0.5;;7.6;1.4;8.8;5.4;0.80;3.7;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_16-17;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;16;17;20.337;71.300;2;-240.19;2011-4;1.3;;1.2;;;0.60;1.3;;<0.5;;<0.5;2.9;;<0.5;<0.5;<0.5;<0.5;<0.5;1.6;;0.80;6.3;<0.5;;;;;;;0.60;1.4;2.4;2.1;1.4;<0.5;<0.5;<0.5;2.5;;;<0.5;<0.5;<0.5;1.2;;<0.5;1.2;1.2;0.50;8.7;<0.5;<0.5;<0.5;;3.0;0.60;3.5;1.9;<0.5;1.5;1.0;<0.5;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_18-19;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;18;19;20.337;71.300;2;-240.19;2011-4;1.2;;1.0;;;<0.5;1.2;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;;<0.5;1.5;<0.5;;;;;;;<0.5;<0.5;0.60;0.50;<0.5;<0.5;<0.5;<0.5;0.60;;;<0.5;<0.5;<0.5;<0.5;;<0.5;<0.5;0.50;<0.5;2.7;<0.5;<0.5;<0.5;;1.1;<0.5;1.3;0.90;<0.5;0.70;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_20-21;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;20;21;20.337;71.300;2;-240.19;2011-4;1.1;;0.90;;;<0.5;1.0;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;;<0.5;1.3;<0.5;;;;;;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;0.50;;;<0.5;<0.5;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;2.3;<0.5;<0.5;<0.5;;1.9;<0.5;2.2;1.6;<0.5;1.4;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_22-23;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;22;23;20.337;71.300;2;-240.19;2011-4;1.0;;0.90;;;<0.5;1.0;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;;<0.5;1.3;<0.5;;;;;;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;0.60;;;<0.5;<0.5;<0.5;<0.5;;<0.5;<0.5;0.60;<0.5;2.3;<0.5;<0.5;<0.5;;1.1;<0.5;1.3;0.70;<0.5;0.80;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R87MC06B_24-25;Mareano (2006- );2007;105;R87MC06;R87;MC;06;B;24;25;20.337;71.300;2;-240.19;2011-4;0.80;;0.60;;;<0.5;0.90;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;;<0.5;1.0;<0.5;;;;;;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;;;<0.5;<0.5;<0.5;<0.5;;<0.5;<0.5;0.60;<0.5;2.0;<0.5;<0.5;<0.5;;0.60;<0.5;0.70;<0.5;<0.5;0.80;<0.5;<0.5;<0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R96MC08B_02-03;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;2;3;18.1493;70.1357;2;-363.01;2011-4;1.8;;1.0;;;3.1;1.7;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;0.90;0.90;;<0.5;1.8;<0.5;;;;;;;<0.5;0.70;1.0;1.3;0.70;<0.5;<0.5;<0.5;2.3;;;<0.5;<0.5;<0.5;0.90;;<0.5;2.8;1.9;4.6;7.9;<0.5;<0.5;<0.5;;22;3.6;4.9;7.6;3.2;1.2;16;<0.5;15;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R96MC08B_02-03;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;2;3;18.1493;70.1357;2;-363.01;2018-37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<0.1;<0.15;<0.15;0.36;1.4;1.4;<1.5;<0.18;<0.09;<0.09;<0.09;<0.09;;0.30;0.34;<0.18;<0.18;<0.09;<0.09;0.33;0.18;<0.09;<0.09;<0.09;<0.15;<0.15;<0.15;<0.3;<0.3;;;;;;;
2007105R96MC08B_04-05;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;4;5;18.1493;70.1357;2;-363.01;2011-4;1.8;;0.80;;;2.8;1.4;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;0.80;0.80;;<0.5;1.4;<0.5;;;;;;;<0.5;<0.5;0.60;0.60;<0.5;<0.5;<0.5;<0.5;1.1;;;<0.5;<0.5;<0.5;0.50;;<0.5;2.5;2.7;3.5;12;<0.5;<0.5;<0.5;;15;2.5;3.3;5.3;2.2;0.90;12;0.80;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R96MC08B_06-07;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;6;7;18.1493;70.1357;2;-363.01;2011-4;1.7;;0.70;;;2.5;1.3;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;0.80;0.80;;<0.5;1.7;<0.5;;;;;;;<0.5;<0.5;0.70;0.60;<0.5;<0.5;<0.5;<0.5;1.1;;;<0.5;<0.5;<0.5;0.50;;<0.5;2.8;2.4;3.9;13;<0.5;<0.5;<0.5;;21;3.6;4.9;7.5;3.1;1.1;15;1.1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R96MC08B_08-09;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;8;9;18.1493;70.1357;2;-363.01;2011-4;1.3;;0.60;;;2.7;1.7;;0.50;;<0.5;<0.5;;0.70;0.70;0.60;0.60;1.7;0.90;;<0.5;2.1;<0.5;;;;;;;<0.5;0.70;1.0;1.1;0.80;<0.5;<0.5;<0.5;1.8;;;<0.5;<0.5;<0.5;1.0;;<0.5;2.9;2.3;4.5;13;<0.5;<0.5;<0.5;;18;3.2;4.3;6.3;3.0;0.80;14;1.2;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R96MC08B_10-11;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;10;11;18.1493;70.1357;2;-363.01;2011-4;0.90;;<0.5;;;2.0;0.90;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;0.60;;<0.5;0.80;<0.5;;;;;;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;0.70;;;<0.5;<0.5;<0.5;<0.5;;<0.5;1.4;1.4;1.9;6.6;<0.5;<0.5;<0.5;;8.8;1.8;2.2;3.0;1.5;0.60;7.4;<0.5;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R96MC08B_12-13;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;12;13;18.1493;70.1357;2;-363.01;2011-4;0.60;;<0.5;;;2.5;1.3;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;1.0;0.60;;<0.5;0.80;<0.5;;;;;;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;0.80;;;<0.5;<0.5;<0.5;<0.5;;<0.5;0.60;0.60;0.70;2.7;<0.5;<0.5;<0.5;;2.3;0.60;2.3;0.90;0.50;0.60;2.4;<0.5;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R96MC08B_14-15;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;14;15;18.1493;70.1357;2;-363.01;2011-4;0.60;;<0.5;;;2.8;1.5;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;1.1;0.70;;<0.5;0.90;<0.5;;;;;;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;0.90;;;<0.5;<0.5;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;2.1;<0.5;<0.5;<0.5;;1.1;<0.5;1.3;<0.5;<0.5;<0.5;1.2;<0.5;0.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007105R96MC08B_16-17;Mareano (2006- );2007;105;R96MC08;R96;MC;08;B;16;17;18.1493;70.1357;2;-363.01;2011-4;0.70;;<0.5;;;2.2;1.0;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;<0.5;0.80;;<0.5;0.60;<0.5;;;;;;;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;<0.5;0.80;;;<0.5;<0.5;<0.5;<0.5;;<0.5;<0.5;0.60;<0.5;2.0;<0.5;<0.5;<0.5;;0.60;<0.5;0.70;<0.5;<0.5;<0.5;0.70;<0.5;0.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007111R111MC04B_00-01;Mareano (2006- );2007;111;R111MC04;R111;MC;04;B;0;1;17.6335;69.7953;2;-364.75;2011-4;3.0;;1.8;;;3.7;2.0;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;1.0;1.4;;<0.5;2.1;<0.5;;;;;;;<0.5;0.60;0.80;0.70;0.50;<0.5;<0.5;<0.5;1.3;;;<0.5;<0.5;<0.5;0.60;;<0.5;3.0;2.2;4.7;16;<0.5;<0.5;<0.5;;20;3.2;4.8;6.5;3.1;1.9;15;1.6;14;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007111R111MC04B_00-01;Mareano (2006- );2007;111;R111MC04;R111;MC;04;B;0;1;17.6335;69.7953;2;-364.75;2013-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;<0.03;<0.03;<0.03;<0.03;;0.08;<0.03;0.09;<0.03;<0.03;<0.03;<0.03;0.05;<0.03;<0.03;<0.03;<0.03;0.05;<0.03;<0.03;<0.03;<0.03;<0.03;<0.03;<0.03;<0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007111R111MC04B_02-03;Mareano (2006- );2007;111;R111MC04;R111;MC;04;B;2;3;17.6335;69.7953;2;-364.75;2011-4;2.7;;1.6;;;3.6;1.9;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;0.90;1.3;;<0.5;2.0;<0.5;;;;;;;<0.5;0.50;0.80;0.70;<0.5;<0.5;<0.5;<0.5;1.2;;;<0.5;<0.5;<0.5;0.60;;<0.5;3.1;2.1;5.4;17;<0.5;<0.5;<0.5;;22;3.4;5.1;6.9;3.2;1.8;16;1.3;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007111R111MC04B_04-05;Mareano (2006- );2007;111;R111MC04;R111;MC;04;B;4;5;17.6335;69.7953;2;-364.75;2011-4;3.1;;1.5;;;3.6;2.4;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;1.3;1.6;;<0.5;2.6;<0.5;;;;;;;<0.5;0.60;1.0;0.80;0.70;<0.5;<0.5;<0.5;1.4;;;<0.5;<0.5;<0.5;0.60;;<0.5;4.1;2.8;5.1;20;<0.5;<0.5;<0.5;;24;4.2;8.3;7.9;3.5;2.4;20;2.6;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007111R111MC04B_06-07;Mareano (2006- );2007;111;R111MC04;R111;MC;04;B;6;7;17.6335;69.7953;2;-364.75;2011-4;2.6;;1.2;;;2.9;1.8;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;1.2;1.2;;<0.5;2.1;<0.5;;;;;;;<0.5;<0.5;0.80;0.60;<0.5;<0.5;<0.5;<0.5;1.2;;;<0.5;<0.5;<0.5;0.50;;<0.5;4.0;2.6;5.9;20;<0.5;<0.5;<0.5;;29;4.4;9.7;8.7;3.9;2.2;21;3.5;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007111R111MC04B_08-09;Mareano (2006- );2007;111;R111MC04;R111;MC;04;B;8;9;17.6335;69.7953;2;-364.75;2011-4;2.6;;1.1;;;3.1;1.7;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;1.2;1.1;;<0.5;2.0;<0.5;;;;;;;<0.5;<0.5;0.70;0.50;<0.5;<0.5;<0.5;<0.5;1.1;;;<0.5;<0.5;<0.5;<0.5;;<0.5;4.2;2.7;6.2;20;<0.5;<0.5;<0.5;;28;4.2;9.1;8.4;3.9;2.0;21;3.6;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007111R111MC04B_10-11;Mareano (2006- );2007;111;R111MC04;R111;MC;04;B;10;11;17.6335;69.7953;2;-364.75;2011-4;2.7;;1.3;;;4.1;2.0;;<0.5;;<0.5;<0.5;;<0.5;<0.5;<0.5;<0.5;1.2;1.2;;<0.5;2.1;<0.5;;;;;;;<0.5;0.50;0.80;0.60;0.50;<0.5;<0.5;<0.5;1.3;;;<0.5;<0.5;<0.5;0.50;;<0.5;4.2;2.7;5.9;20;0.50;<0.5;<0.5;;29;4.4;9.3;8.5;3.6;1.9;21;3.3;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
